x1,x2,x3,x4
1.689330,0.055161,-0.587534,-0.182534
-0.058154,0.437745,-0.117111,1.509293
1.507756,1.264647,-0.544763,-0.861255
-0.365442,0.271000,-2.021667,0.555531
1.687477,3.039962,-2.914677,-1.413579
0.151101,-0.989932,0.088755,1.293296
0.992885,2.295029,-0.371323,0.084913
-1.218637,1.563500,0.991443,1.643686
-0.486070,0.003805,-0.017083,0.328164
-2.693849,0.857281,-1.496783,-0.912274
-1.046153,-1.139093,-0.130968,0.881683
0.777971,0.375870,1.189285,1.540283
0.854834,-1.067962,-0.806307,0.277163
1.753802,-0.459152,-0.614135,-0.025579
0.102138,1.076692,0.804094,2.913103
0.019014,0.226153,-1.310998,-0.634807
0.995468,-0.249182,-1.046324,-2.187367
-1.317249,0.107107,-1.276876,1.403385
1.543663,1.570929,-0.195744,0.889836
0.883520,1.703991,1.638470,2.678832
-2.491222,1.000460,-0.026282,-0.327772
-0.929805,0.515242,0.430972,2.836595
0.884674,1.530197,-0.836048,-0.139583
0.560859,-0.418025,-1.206208,-1.440394
-1.128484,-0.588690,-1.914231,0.512697
-1.294502,0.954607,-1.757118,0.167944
1.270663,0.904296,1.784824,0.384942
1.439636,1.343732,-0.271885,0.006579
-0.125404,-0.040158,0.629189,2.985137
-0.627221,0.337123,0.531904,0.976025
-0.453036,1.824402,-1.448292,-0.340167
1.442758,-0.205010,-0.385153,1.083186
0.358570,0.154839,0.293075,1.595816
0.718871,2.621969,-2.193122,1.679341
0.520089,0.803464,1.475000,1.743999
1.232280,1.187402,-0.909387,-1.470784
-0.210390,2.818627,0.696358,1.058061
-1.214268,0.221134,-2.211027,-0.901735
0.475349,0.260394,-0.792588,0.195212
0.369391,1.896076,-2.240427,-0.342940
-0.609731,1.394937,-1.199542,-1.330542
-0.485128,1.630510,-0.175871,-2.255437
1.215781,2.700513,-2.005237,1.942063
-0.260805,-0.879507,-1.230298,-0.845675
-1.644343,1.657450,-1.081354,0.586551
2.468397,2.178511,-0.091694,0.385976
-1.083234,0.124112,-0.895862,3.259347
0.708556,0.424539,0.316853,-0.046631
0.462037,-0.273796,-0.956902,0.953174
-0.226931,2.466370,-0.928207,2.190558
2.239678,1.938777,-1.627384,0.006135
-0.337593,0.530026,-1.171603,1.259928
0.416759,1.549963,-3.137028,0.096212
-1.487029,1.770461,-1.203405,-1.222964
-1.559802,-1.012620,0.087817,2.796632
-0.606954,0.039807,1.120066,1.020655
-0.305964,-0.602680,-0.997808,-0.717083
-0.693450,0.571981,-0.854597,-0.302400
0.295541,1.421892,-0.167385,-1.677757
2.019238,0.727720,-2.125870,-1.645865
0.281659,0.367092,-0.050804,0.347348
0.043138,1.724694,1.242099,-0.117274
1.001271,2.648688,-2.997774,0.314628
0.535994,-0.024871,-0.773589,-1.074857
2.073389,1.818240,-0.135724,0.718248
-1.875588,0.044814,0.141454,2.602523
-0.553479,2.269235,0.082784,2.401812
-0.821885,1.932716,-2.264821,0.539092
-0.360171,-0.934356,-1.398023,0.811578
0.267914,2.434190,-1.399650,-0.833095
-0.504513,0.200619,-1.876670,-0.238164
-0.638617,-0.345260,0.508148,0.750349
1.092751,1.126243,-0.904660,-0.159696
0.406522,-0.089725,0.026472,0.050715
0.239889,0.548342,1.059865,0.433730
0.813338,0.882755,-0.986977,-1.286222
0.786816,1.229299,-1.661664,1.555784
-0.699330,1.646548,-1.261733,-1.428696
-1.379996,2.382363,-1.243544,-0.335208
0.504964,1.003714,-2.204346,0.483964
0.410529,1.120920,-1.682881,-0.512476
-1.223618,1.612464,-0.258116,-0.481453
0.325156,-0.123170,-1.344365,0.176035
-0.299088,0.874570,-1.407537,0.244258
-0.442144,0.582632,-0.909629,0.619163
0.575401,1.375984,-1.358598,1.002896
1.605996,0.283803,-1.220656,-0.741455
-0.847367,0.637909,-0.809075,0.250910
-1.277855,-1.835671,-1.266953,-2.020971
1.271069,0.368887,0.196541,0.506156
-0.292541,0.794703,-0.999934,0.491503
-0.280660,1.455093,-2.781177,1.114087
-0.927946,-0.105112,-0.294320,0.214700
0.439678,1.463428,0.646440,2.976568
0.994723,1.030091,-1.479002,-0.167586
1.415358,0.816105,1.022008,0.056385
1.908063,1.141694,-0.097709,0.922754
-0.114596,-0.365215,-0.478668,0.372503
-0.303185,1.242940,-0.857864,0.307353
0.762880,3.253615,-1.834222,-1.867078
-1.547102,1.573660,-0.024904,-0.827258
0.462791,0.528485,-2.207515,0.014883
-0.032242,2.052117,-0.904104,-0.696623
0.719374,0.196969,0.162282,-1.216595
0.706691,0.004462,-2.210014,1.549862
0.029601,0.119036,-1.089310,-1.281295
1.210770,1.599988,-0.686995,1.329444
1.287595,2.384639,-1.518016,0.614223
-1.089518,-1.050800,-0.549929,-0.211030
0.786622,0.996606,-0.106348,1.506791
-0.529002,2.698206,-0.800449,2.020434
-0.969883,0.518905,-0.434900,0.540182
0.463480,0.669202,-1.409445,-0.572696
0.085183,1.856812,-1.959048,0.531215
-0.384819,1.239695,0.934893,-1.992747
1.654317,1.257607,-1.234758,-0.085335
-0.153833,-0.775056,-0.547627,1.505882
-0.650668,0.706336,-0.871653,-0.550502
0.134748,1.263626,-2.193908,1.772650
-0.718605,1.607773,-1.977871,-1.313725
2.053198,0.443660,1.254233,-0.691451
-0.602428,0.187422,-0.348907,1.213459
1.116316,-1.210673,-2.275893,0.694745
-0.473064,-1.089125,-2.702396,0.325056
2.384520,1.787897,-3.151375,0.730807
1.981097,0.401006,0.555204,-0.847695
-0.587711,1.502958,0.208285,1.283322
0.672154,1.588761,-3.286665,2.359464
1.843125,1.938125,-1.602333,-2.131703
-0.245233,0.661920,0.628054,-0.874458
0.237802,1.266002,-0.869897,-1.414891
0.919141,2.221053,-1.722238,0.985137
-0.490059,0.116186,-1.981773,-1.598346
1.111724,0.060702,1.195461,-0.765611
0.252784,-0.151585,-1.583454,-1.115590
-0.239013,1.968422,-1.266675,-0.953147
-1.256197,0.585125,-2.887719,0.373581
0.383690,-0.101167,-0.397808,-0.489814
0.000787,-0.105827,-0.999043,1.100213
-0.227415,-0.692712,-0.074605,1.519477
-0.058282,1.773428,-2.640657,-0.068819
-0.684495,1.894036,0.869167,-1.502469
1.780512,-0.752595,-0.460912,-0.276358
1.798420,-0.280053,3.078863,3.086009
0.244226,0.598824,0.186050,0.122450
-1.882318,1.501218,-0.070029,0.909808
1.118916,0.949859,0.354995,1.588324
-0.875931,0.016612,-0.314330,0.764492
0.564633,0.387767,-1.870934,-0.363280
-0.252724,1.374595,-0.960655,-1.611014
-1.516135,0.920426,-0.735920,0.820579
-0.693474,-0.979041,1.752792,0.457770
0.530758,1.625240,-0.732664,0.620721
0.861764,0.823732,-1.697289,-0.375622
0.785458,1.699886,-1.224508,-1.696026
-0.642634,0.361849,-1.758985,-1.907220
-0.721222,1.127364,0.256805,0.124196
-0.354720,1.746710,-0.420398,-0.585908
-0.066214,0.238391,-1.010664,-0.517765
-1.344543,0.845509,-1.906767,0.558899
1.847835,-0.544210,-1.772984,0.649752
1.092873,-0.084924,-2.352060,1.061626
0.857869,-0.086300,-0.928212,0.369464
0.361668,0.165893,-1.895042,1.556750
-1.117163,1.717091,-0.345139,-0.620402
0.034317,-0.282964,-1.112340,-0.277592
1.420826,2.473280,-1.329062,-1.666639
-1.409213,-0.201060,1.126831,-2.236315
1.047715,0.484009,-1.772427,-0.126768
-0.964184,1.521476,-1.371806,0.951280
-0.831615,0.379280,0.200407,-1.494937
0.629272,0.973024,-1.207131,1.464298
0.067207,0.073441,-1.577884,-0.514250
-0.925606,1.315399,-2.715188,0.848071
-0.161223,0.640298,-0.749271,1.363713
0.321444,-0.045895,-2.014753,-0.099267
0.882324,0.272317,-0.437745,-0.392003
-0.697296,1.302508,-1.342064,-0.293487
-0.238337,1.932790,-0.583765,-1.301384
1.808690,0.105133,-1.577155,-0.323291
1.123923,-0.919980,0.535640,0.088300
0.243684,1.448024,-1.435685,0.784479
-0.300157,1.872933,-0.479326,0.954453
-0.064445,4.027433,-2.304130,0.082853
0.114113,0.622348,0.111743,-0.956979
-0.397991,0.930379,-0.648080,-0.264360
-1.121931,2.730704,-1.030156,2.608072
0.024643,-0.575999,-0.100488,-0.253819
-0.179136,-0.174485,-0.877887,-0.159841
-0.903266,-0.166017,-2.859095,0.868515
-0.680457,1.463766,-1.362940,-1.861204
1.797934,0.097132,0.268073,-1.879096
-0.519301,0.613161,-0.472102,0.318098
-1.150498,0.167140,-0.093015,-0.823108
0.685609,2.507115,-0.222995,1.216164
0.945289,-0.757123,-1.140610,1.194641
0.767617,1.383204,0.470521,0.437516
0.553345,1.846776,-0.826867,0.153665
0.314782,1.089358,-1.914724,-0.219873
-0.645240,2.355445,-1.477404,-1.230237
-0.283895,1.522028,0.249464,-0.642551
0.491428,1.184079,-0.517703,0.209998
1.420096,2.013723,-1.719537,-0.829787
0.063698,1.346947,-1.026058,0.817878
0.149812,2.347992,-1.869267,1.371837
0.324996,2.099718,0.015687,-1.249526
0.932943,1.684592,-2.440857,0.015597
1.235109,3.535917,-1.348687,-0.616728
1.726906,1.008256,-2.150765,-0.785444
1.054745,1.028947,-0.417508,-1.869336
-0.869425,0.325570,-0.207552,0.081754
1.059034,0.773993,-1.342264,0.727643
0.640741,2.123300,-0.307226,-0.209881
1.638555,0.586584,0.448367,1.929361
0.129627,0.849255,1.468917,-1.198016
-0.299599,0.240058,-1.577515,1.178993
0.985554,1.211667,-2.015355,-0.429611
2.432309,2.032557,-0.550673,-1.018149
-0.980075,-1.193881,0.357302,2.293676
-0.605164,1.456930,-1.601702,-1.129559
0.124569,0.947297,-0.267549,0.589221
0.645119,0.217290,-0.351895,1.311377
1.808915,0.600014,-0.849891,1.506429
1.362910,0.914410,-0.767591,1.455237
-1.613558,0.755313,0.565172,-0.066213
-0.385993,-0.210366,0.320770,0.445389
-1.052883,-0.330160,-1.009377,0.939049
0.245360,2.027948,-1.345771,-1.467175
1.958350,1.210992,-1.664433,-1.641973
-0.429051,-0.388113,-3.076102,-1.013010
-0.256517,1.319447,-0.906133,-0.976548
2.024571,0.545062,1.035653,0.507243
0.008239,0.692977,-0.316378,0.682797
-1.971349,1.557971,-0.632964,0.514363
0.791451,0.597010,-2.257309,2.125689
-0.516846,1.107708,-0.469802,-0.547009
-0.166127,2.676516,-0.811257,3.682850
0.676167,2.249027,-2.100094,0.556484
-0.104150,2.532043,0.940536,-0.527530
0.343248,0.659853,-0.791120,-0.259130
-0.303035,1.728423,-1.159370,0.814032
-0.163555,1.819709,-1.385584,-1.148218
0.203516,-0.375079,-0.799217,-1.571993
0.316963,2.246123,-0.416297,0.837033
-1.245207,0.179947,-1.354892,-0.177046
-1.065939,0.613731,-1.200551,0.626634
-0.954714,2.166656,-1.329127,1.771408
1.352211,-0.736917,-1.086483,1.556826
0.419337,0.184369,0.411158,0.270624
-0.371940,1.063207,-2.383158,-0.671539
0.886250,-0.104349,-3.095043,-0.093274
0.846772,2.513163,-0.068272,-2.149975
-0.290040,0.876440,-0.599489,0.836914
-1.183557,1.163875,-0.324704,-1.046757
-1.797179,1.621266,1.619865,0.643723
0.348063,0.604673,-0.791583,0.043130
0.146739,1.527037,0.641447,0.385047
-0.144860,-0.251445,-0.643171,1.643625
-0.437322,2.115743,0.434521,1.745453
-0.891805,2.083196,0.431170,-0.561717
1.843157,1.771346,-0.070411,-0.505237
0.398437,-0.789240,0.890662,0.253712
0.571468,1.615164,-2.182080,-0.771031
-0.017540,0.864646,0.308118,-0.894273
0.209476,1.487706,-2.023577,1.473059
0.247927,2.712526,-1.616154,-0.032731
-1.953115,1.840540,0.330102,-2.021998
0.672051,0.044888,1.438866,1.847532
1.362065,1.250772,-0.435061,-0.253498
-1.149960,1.781670,-1.539165,2.073801
0.510431,-0.328556,-0.961741,0.480432
-1.015504,0.694532,-2.577669,0.253276
-1.669322,0.570557,-0.854973,0.652023
2.412803,0.726336,-0.079810,-0.497419
1.614208,1.181423,0.406890,-1.488840
-1.176841,1.399338,1.062177,-0.410095
0.925427,3.099839,0.834307,2.512736
1.054192,2.269854,-0.555166,-0.406308
-0.120368,1.428290,-1.681898,0.528879
-0.136622,0.424668,-0.657961,-0.596413
0.529519,0.505627,-1.300930,0.664869
-1.035899,2.131910,-0.870068,-0.820512
0.636445,0.827190,-2.055815,-0.297959
0.298345,2.472548,-1.304056,-3.653885
0.223457,0.831925,-0.558674,-0.542024
0.658672,1.275849,-1.785801,-0.446765
-1.856777,2.700613,-0.611066,-0.264094
1.079971,1.005354,-0.294183,0.368639
-1.654180,0.682554,-2.524310,-0.299382
-0.877634,0.239891,-0.030206,0.677127
1.692935,-0.299832,-2.669784,-1.306138
0.173977,0.123828,-0.956685,-0.792237
1.676619,3.209320,-0.119722,-0.980500
0.736142,-0.987084,-0.814484,2.883912
0.088418,-0.065269,-0.831201,0.202702
-1.317995,1.342146,-0.397584,-0.093983
-0.001201,0.789661,-2.091040,-0.272338
-0.652230,-0.654028,-1.283750,-1.511793
-1.509102,1.784670,-0.152395,-0.151061
-1.230691,1.445599,-0.136581,1.943552
-0.700476,-0.531943,0.308799,0.718562
-1.641771,0.199792,-0.710811,2.038146
0.192737,0.386565,-0.575121,1.531350
-0.179078,0.661900,-2.210514,0.069170
-1.312428,2.372808,-0.762579,0.379504
-0.832671,-0.181661,-1.112807,1.250225
-0.324112,2.005252,-1.897344,-1.783975
-0.531872,1.262582,-1.703256,-1.488331
0.356894,-0.464695,0.551727,-0.444354
-2.161250,1.462819,0.042209,2.143855
-0.812843,-2.548401,0.432970,2.312347
-0.868594,3.139404,-0.712793,1.677885
2.518226,-0.757599,-0.720212,0.274694
0.892828,-0.153112,-1.463201,-0.320342
-0.168304,0.921986,0.006067,1.443562
-0.958515,1.770959,0.261080,0.589322
-0.001149,-0.363132,-0.522062,0.594190
1.207902,-0.294014,-1.810308,0.618353
1.390801,-0.050798,-0.343002,-0.821990
-0.819404,1.496625,-0.014062,0.917851
1.292476,2.261643,-0.058917,2.108967
-1.270715,2.397684,1.741218,1.125402
-0.336035,-0.204005,-0.343266,-0.295134
2.149452,0.850745,0.939400,-2.195536
0.108813,-0.898897,-1.865672,1.553410
-0.960512,2.587810,0.114883,-0.179217
-0.660550,1.471041,-0.633650,2.337292
0.339952,1.727800,-0.943933,-0.174636
-1.594904,2.060548,-0.026094,0.202595
-1.366831,0.731886,1.053125,1.245504
-0.594525,0.905865,0.134998,0.535714
-0.071086,0.536023,-0.680308,2.089626
-1.038734,0.762427,-1.832187,-0.254543
0.111362,0.102787,-1.142718,-0.733236
-1.634696,2.436586,-1.294135,-0.982202
0.170668,1.943583,-0.023290,0.031251
1.373870,1.682904,-0.363120,1.300159
0.383985,-0.941925,-0.103189,-0.193793
0.139194,0.849842,-0.783890,-0.740360
0.392878,1.763416,-0.306193,-0.397716
0.671127,0.249429,-0.621307,-0.002584
0.934594,-1.011607,-2.630231,1.189101
-0.134998,1.170785,1.193905,-1.471066
0.940877,1.401910,-1.448944,0.345832
0.706388,1.752420,-0.991983,-0.230397
1.162355,3.731779,-1.916449,-0.379576
0.346753,1.533194,-0.278048,-0.223566
1.981182,2.022971,-0.596979,1.737099
1.066750,-0.682701,-0.507745,2.386629
0.845444,1.452891,-0.795130,2.812821
0.714152,0.343881,1.302701,-0.239905
-1.867951,1.556564,0.236348,0.570640
1.237963,0.288376,0.313539,0.387000
0.171484,-0.357535,-0.897574,1.635812
-0.493704,1.157298,-2.048382,-0.181126
0.831317,1.749359,-0.358869,-0.886797
1.529233,-0.712493,-2.706358,-0.564366
1.191122,0.809675,-0.707173,0.485277
1.108162,0.216585,0.115561,-1.724680
1.313612,0.727663,-0.820211,1.946256
-1.441950,1.568331,0.078021,1.059908
0.248846,-0.870438,-0.463024,1.669113
0.167697,2.364491,-1.020167,0.501253
0.374064,0.237603,-1.638608,-0.871496
0.559278,0.776157,-1.087284,-1.847115
-0.195918,0.003774,-1.792653,1.181547
1.395967,1.640570,-1.787041,-1.893509
1.876298,0.129169,-0.540849,-0.126377
0.584054,-0.235815,-0.524850,0.930412
-0.629501,1.908716,-0.625133,1.777524
1.207358,-1.495562,0.848975,-0.356593
0.921764,0.256695,-0.527641,1.194704
0.710922,1.641815,-0.455397,1.059451
0.742317,3.332204,-2.377793,0.194468
0.027489,1.958755,-0.395942,-1.446789
0.589468,1.041228,-1.273030,0.407469
-1.367267,-0.382319,-0.721122,-2.745988
-0.739807,-1.219212,-1.422885,1.061954
-0.197144,-0.746568,0.061217,0.097506
-0.867257,1.100582,-2.506116,0.551661
0.159813,0.973428,-0.074543,0.788806
1.865891,0.406087,-1.072672,0.249088
0.298507,2.143565,0.651925,2.414882
-0.159723,2.000723,-1.801194,-0.725592
0.211614,0.094100,0.135331,-0.075930
-0.384370,0.316224,0.063002,0.871598
-0.253973,2.310652,-2.093117,1.249283
-0.550255,1.969736,-2.645003,-1.414090
0.581196,2.831917,-1.135303,-0.563989
0.384336,0.959699,0.457444,-0.587373
-0.172698,0.393298,-2.082570,-0.346942
0.733893,-1.075690,0.176418,-0.802871
-1.151551,1.454085,-1.005728,-1.047803
0.980261,1.102417,0.581607,0.416660
-1.696509,0.600089,-2.317110,1.811292
-0.335999,-0.359568,-0.758210,-1.006435
-0.946111,1.265363,-2.341537,0.487176
0.508290,2.057983,0.164955,-1.070929
1.148669,1.993110,-1.853111,0.412901
0.821755,1.987440,-0.047464,1.377196
1.315232,0.671641,-0.083832,-0.552813
1.769556,0.711598,-0.593148,1.426880
-1.458240,-0.685994,0.508927,1.529695
-0.275216,0.129398,0.081509,2.155715
0.258286,0.408889,-0.870190,1.603665
-0.320169,1.418155,-1.870000,1.821545
0.142473,1.055623,-1.675348,-1.858141
0.937536,1.268739,-1.556515,-1.672508
1.697475,0.192629,-1.738025,0.409839
-0.891037,2.340458,-1.134898,0.410054
1.015762,2.651669,-0.569952,1.189926
-0.301934,2.641904,-1.315341,0.881756
-2.134821,3.179346,-1.798313,-2.767091
0.954102,0.032889,-1.395308,0.542501
0.998109,-0.267353,-2.114160,-1.103960
-0.048343,-0.292455,-1.399511,-0.565980
-1.238179,1.529174,-1.080541,0.376215
1.493454,-0.169827,-0.754035,1.766143
1.553384,-0.420997,0.577868,0.776172
2.382554,-0.843250,0.714505,3.601708
0.981651,0.959799,-0.558178,1.009813
2.911160,0.165918,2.263162,0.509134
0.210520,0.241586,-1.301744,-1.011224
0.505555,1.826330,-2.170254,-0.063317
0.782284,0.439633,-1.442293,-1.196423
1.629607,1.951391,-0.692202,0.187973
0.361694,-0.202005,-2.126048,0.503362
1.431976,0.400222,-0.767201,-0.948267
0.028762,0.416615,-0.770629,-0.295933
-0.736410,0.199665,-1.069168,0.433150
0.826483,0.098273,0.231504,0.413600
0.165296,0.477130,-1.947487,-0.187181
-0.529620,1.812099,-1.666930,-1.340698
-1.041583,2.096582,-1.051753,0.704620
0.046314,2.632053,0.028541,0.143765
1.354907,-0.300798,-1.578577,2.082704
0.437928,0.213798,-0.314454,1.363695
-0.738884,1.134936,-1.016485,-0.579611
-0.340302,1.327827,0.303637,-0.325054
-0.245552,-0.273589,0.342184,-0.648274
-0.291473,-0.040150,-1.914742,-0.302846
0.477412,-0.097656,-0.973189,-0.429143
1.075235,1.213340,-0.573043,0.784937
1.852232,0.874124,-1.812699,-0.171412
-0.475745,1.685805,-0.453428,1.709068
-0.555716,0.965853,-1.682837,1.071235
2.405085,-0.106894,-1.912597,-0.377129
-0.054946,0.294763,0.602404,-0.170218
-1.155055,1.623193,0.383040,0.553768
0.941522,0.630855,-0.429492,-0.133833
0.062804,1.318622,-0.668879,1.068334
0.577198,1.160261,-0.068840,-0.698889
0.989850,-0.625284,-1.152508,-1.358178
0.112044,-0.068381,-0.655032,0.206438
-0.186761,0.867482,-0.901975,-0.170159
1.710145,-0.048893,-1.787254,1.004239
0.550538,-0.446705,0.713282,-0.846852
-0.623628,0.411587,-0.986039,1.117777
-0.068178,1.293205,-1.691983,-1.275320
2.498397,0.341465,-1.151633,-3.051630
0.953726,0.380828,0.353672,1.938102
0.727657,1.726305,0.734242,0.951248
0.372619,1.075174,0.817261,0.326816
1.709153,-0.272490,-0.320827,-0.201875
1.495131,0.590726,0.720634,-0.394237
-0.089080,0.062957,-0.397102,1.130906
-0.070744,-0.978037,-0.622064,0.770578
0.507533,1.215808,-0.796595,1.331208
0.990193,1.507860,-1.412063,-2.789291
1.681329,1.056457,0.240061,-1.385900
-0.701530,0.438876,0.623397,1.128302
-0.107017,1.753868,-0.050977,0.082021
0.474298,3.789959,-2.039699,0.685044
-1.538335,1.926811,-0.796665,0.258222
-1.287497,-1.851886,-1.869382,2.179538
1.611199,0.113452,-0.624936,-1.550062
-0.544310,0.989054,-1.832095,0.179246
-0.200986,1.431058,-1.143784,-1.313049
0.786608,2.243840,-2.699812,-0.364386
1.809950,0.480383,-1.289278,-0.972938
0.288861,-0.555472,-1.655672,1.167486
0.022659,0.861736,-1.377824,-0.639631
0.483659,1.174110,-0.933166,-2.194535
0.571121,-0.003398,-0.100050,-0.746293
-0.349845,1.023679,-0.624528,-0.913921
-1.084673,1.303852,-1.137129,-0.800696
-0.205141,0.648783,-0.979997,-0.913281
-1.256477,0.489598,-0.793265,-0.190749
0.165149,2.469945,-2.609959,1.013554
1.101663,2.871375,-1.847090,-0.378037
-0.940753,1.509005,-0.803362,1.117720
-1.029905,0.571721,0.138285,0.446592
0.173676,1.831530,-1.760851,0.864925
0.535815,1.840789,-2.077006,0.362857
0.103824,-0.709324,-1.278202,-1.020240
2.326216,0.903301,-1.145484,-1.247501
0.525759,-1.035103,-1.399636,2.463141
-0.165316,0.847472,-0.983632,-0.527813
1.568460,0.380151,-0.289001,-0.942074
0.904373,-0.110409,-0.564462,1.715503
1.430330,1.354030,-1.258938,2.349305
-1.254656,-1.323733,-0.805942,0.208386
-0.618945,-2.007538,-1.440617,0.678611
-0.723589,1.572082,-0.308227,-0.612447
-1.598645,1.801656,-1.543185,0.665053
-0.325282,0.084629,-1.687982,-1.154662
-0.235367,0.791073,-3.082131,-0.390882
-0.326201,0.376710,0.127625,-1.560466
0.349191,0.363423,0.319835,-0.360401
-0.813116,0.829542,0.852162,-1.070366
0.306456,0.618269,0.786063,-0.067203
-0.049752,2.229436,-0.370251,0.773536
0.729617,1.834245,-0.760126,0.515830
0.173191,1.895134,-4.434951,1.392855
-0.139215,0.866364,-0.189071,-1.014382
1.694709,1.124287,-1.295364,1.283401
-0.046725,-0.591414,1.079142,0.068349
-0.343181,1.878673,0.901810,1.302363
-0.576044,3.581491,-1.806683,0.459552
-1.679189,1.166264,-0.741836,0.466131
-1.664627,2.890642,0.177891,0.740321
1.520411,0.094625,-0.430562,0.090329
-0.285461,-0.964098,-0.716997,2.162887
2.306443,-1.954726,0.733908,0.602922
-0.525820,-0.188867,-0.465992,2.359141
-0.479277,0.862296,-1.313519,0.080570
0.500859,1.291935,-1.075463,0.248714
-1.198900,-2.305795,-1.572716,-1.733120
-0.414944,0.257206,-0.383898,1.248305
0.946180,0.388620,-0.629367,-0.063426
2.295726,2.177470,-1.811633,0.025181
-0.718486,1.364804,1.907507,1.655180
0.940208,1.283809,-1.358464,0.050819
0.149889,0.626697,-0.861482,-0.141819
-0.343003,0.973869,-1.506311,0.387650
-1.316943,0.528080,-1.216360,-1.311231
0.095445,-0.748801,0.258875,0.174621
-0.884801,2.406805,0.382744,0.851919
2.344994,0.645772,1.124178,-0.235303
-1.508617,-0.479823,-1.287911,-1.340374
1.725375,0.600766,0.124533,1.322773
-0.438288,1.572156,-1.236071,1.520806
-0.221458,0.549493,-1.830969,-1.209413
0.270921,0.175500,-2.213236,1.059889
-0.243132,1.286708,-2.117094,-2.636018
0.957509,1.174194,-0.987167,-1.107466
-1.268895,1.341714,-1.284272,-0.724714
0.493665,0.216580,-1.146641,0.896681
-0.108979,1.186863,-1.151749,0.025120
3.129637,1.614116,-2.433270,-2.173720
0.292570,-0.319966,-0.333521,-1.179383
1.390811,0.312941,1.651777,-0.856454
1.025132,1.692014,-2.647078,0.661586
0.323740,1.085844,0.347639,-0.621719
-0.254000,-0.925975,-0.650687,0.360313
